smiles,pka,marvin_pKa_type
O=C(O)Cc1cccc2oc(-c3ccccc3)nc12,6.3,acidic
O=C(O)Cc1ccccc1,4.27,acidic
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Br,4.2,acidic
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,4.256,acidic
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1I,4.24,acidic
O=C(O)Cc1ccccc1Nc1c(F)cccc1F,4.09,acidic
O=C(O)Cc1ccccc1Nc1cc(Cl)cc(Cl)c1,4.31,acidic
O=C(O)Cc1ccccc1Nc1cc(Cl)ccc1Cl,4.1,acidic
O=C(O)Cc1ccccc1Nc1ccc(Cl)c(Cl)c1,4.3,acidic
O=C(O)Cc1ccccc1Nc1cccc(Cl)c1Cl,4.2,acidic
O=C(O)Cc1ccccc1Nc1ccccc1,4.1,acidic
O=C(O)Cc1ccco1,3.72,acidic
O=C(O)Cc1cccs1,3.85,acidic
O=C(O)Cc1ccoc1,4.07,acidic
O=C(O)Cc1ccsc1,4.07,acidic
O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12,3,acidic
O=C(O)Cc1nnnn1-c1ccccc1,3.1,acidic
O=C(O)Cn1c2ccccc2c2ccccc21,3.55,acidic
O=C(O)Cn1ccc2ccccc21,3.4,acidic
O=C(O)Cn1cccc1,3.3,acidic
O=C(O)Cn1cnnn1,2.27,acidic
O=C(O)Cn1ncnn1,2.12,acidic
O=C(O)Cn1nnnc1-c1ccccc1,2.11,acidic
O=C(O)[C@@]1(Cl)[C@H]2CCC[C@H]21,2.82,acidic
O=C(O)[C@]1(Cl)[C@H]2CCC[C@H]21,3.03,acidic
O=C(O)c1c2ccccc2nc2ccccc12,3,basic
O=C(O)c1c2ccccc2cc2ccccc12,3.65,acidic
O=C(O)c1c2ccccc2nc2ccccc12,5,basic
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(O)CCC4)cc3)cc12,4.7,acidic
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4CCCCO4)cc3)cc12,4.9,acidic
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(OCCO)cc3)cc12,4.8,acidic
O=C(O)c1c[nH]c2cc(F)c(-c3ccc(C4(O)CCC4)cc3)c(F)c12,4.9,acidic
O=C(O)c1c[nH]c2cc(F)c(-c3ccc(C4(O)CCC4)cc3)cc12,4.8,acidic
O=C(O)c1c[nH]c2cc(F)c(-c3ccc([C@@H]4CCCCO4)cc3)c(F)c12,5,acidic
O=C(O)c1c[nH]c2ccccc12,5.27,acidic
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,3.15,acidic
O=C(O)c1cc(-c2ccccc2)oc(=O)c1,3.3,acidic
O=C(O)c1cc(Br)ccc1O,3.9,acidic
O=C(O)c1cc(Br)cs1,3.11,acidic
O=C(O)c1cc(Cl)ccc1O,3.9,acidic
O=C(O)c1cc(Cl)co1,2.69,acidic
O=C(O)c1cc(I)ccc1O,3.9,acidic
O=C(O)c1cc2ccccc2[nH]1,3.79,acidic
O=C(O)c1cc2ccccc2cc1O,2.71,acidic
O=C(O)c1cc2ccccc2o1,2.84,acidic
O=C(O)c1cc2ccccc2oc1=O,3.6,acidic
O=C(O)c1cc2ccccc2s1,3.1,acidic
O=C(O)c1cc2occc2[nH]1,4.045,acidic
O=C(O)c1cc2sccc2[nH]1,3.88,acidic
O=C(O)c1cc[n+]([O-])cc1,2.86,acidic
O=C(O)c1cc[nH]c1,4.98,acidic
O=C(O)c1cc[nH]n1,3.84,acidic
O=C(O)c1ccc(-c2ccc(Cl)c(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c2)cc1,3.41,acidic
O=C(O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,3.98,acidic
O=C(O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,3.88,acidic
O=C(O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2Cl)cc1,3.95,acidic
O=C(O)c1ccc(-c2cccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c2)cc1,3.6,acidic
O=C(O)c1ccc(/N=C/c2ccccc2)cc1,4.47,acidic
O=C(O)c1ccc(=O)oc1,3.26,acidic
O=C(O)c1ccc(Br)cc1,3.93,acidic
O=C(O)c1ccc(Br)s1,3.3,acidic
O=C(O)c1ccc(C2CC2)cc1,4.42,acidic
O=C(O)c1ccc(CCl)cc1,4.13,acidic
O=C(O)c1ccc(CO)cc1,4.18,acidic
O=C(O)c1ccc(Cl)c(Cl)c1,3.9,acidic
O=C(O)c1ccc(Cl)cc1,3.9375,acidic
O=C(O)c1ccc(Cl)cc1Cl,2.74,acidic
O=C(O)c1ccc(Cl)s1,3.41,acidic
O=C(O)c1ccc(F)cc1,4.15,acidic
O=C(O)c1ccc(I)cc1,3.93,acidic
O=C(O)c1ccc(I)o1,2.94,acidic
O=C(O)c1ccc(N=c2c3ccccc3[nH]c3ccccc23)cc1,5.685,acidic
O=C(O)c1ccc(OCc2ccccc2)cc1,4.44,acidic
O=C(O)c1ccc(Oc2ccccc2)cc1,4.52,acidic
O=C(O)c1ccc2[nH]ccc2c1,4.1,acidic
O=C(O)c1ccc2cc3ccccc3cc2c1,4.18,acidic
O=C(O)c1ccc2ccccc2c1,4.325,acidic
O=C(O)c1ccc2ccccc2n1,4.97,acidic
O=C(O)c1ccc[n+]([O-])c1,2.95,acidic
O=C(O)c1ccc[nH+]c1O,5.28,acidic
O=C(O)c1ccc[nH]1,4.35,acidic
O=C(O)c1cccc(=O)cc1,3.2,acidic
O=C(O)c1cccc(Br)c1,3.863333,acidic
O=C(O)c1cccc(C(F)(F)F)c1,3.79,acidic
O=C(O)c1cccc(C2CC2)c1,4.28,acidic
O=C(O)c1cccc(Cl)c1,3.866667,acidic
O=C(O)c1cccc(F)c1,3.885,acidic
O=C(O)c1cccc(I)c1,3.876667,acidic
O=C(O)c1cccc(N=c2c3ccccc3[nH]c3ccccc23)c1,7.62,acidic
O=C(O)c1cccc(Oc2ccccc2)c1,3.95,acidic
O=C(O)c1cccc2cc3ccccc3cc12,3.7,acidic
O=C(O)c1cccc2ccccc12,3.7,acidic
O=C(O)c1cccc[n+]1[O-],3.54,acidic
O=C(O)c1ccccc1,4.018571,acidic
O=C(O)c1ccccc1-c1ccccc1,3.46,acidic
O=C(O)c1ccccc1Br,2.93,acidic
O=C(O)c1ccccc1C(=O)c1ccccc1,3.54,acidic
O=C(O)c1ccccc1CO,3.84,acidic
O=C(O)c1ccccc1Cl,3.43,acidic
O=C(O)c1ccccc1F,3.435,acidic
O=C(O)c1ccccc1I,2.93,acidic
O=C(O)c1ccccc1N=c1c2ccccc2[nH]c2ccccc12,7.28,acidic
O=C(O)c1ccccc1O,3.354167,acidic
O=C(O)c1ccccc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,3.6,acidic
O=C(O)c1ccccc1Oc1ccccc1,3.53,acidic
O=C(O)c1cccccc1=O,3.73,acidic
O=C(O)c1ccccn1,5.32,acidic
O=C(O)c1cccnn1,3,acidic
O=C(O)c1ccco1,3.18,acidic
O=C(O)c1cccs1,3.46,acidic
O=C(O)c1ccnc2ccccc12,4.76,acidic
O=C(O)c1ccnnc1,2.8,acidic
O=C(O)c1ccoc1,3.94,acidic
O=C(O)c1ccsc1,4.03,acidic
O=C(O)c1cnc(Br)s1,2.96,acidic
O=C(O)c1cnc(Cl)s1,3,acidic
O=C(O)c1cnccn1,2.8,acidic
O=C(O)c1cncs1,2.99,acidic
O=C(O)c1cnoc1,3.39,acidic
O=C(O)c1coc2ccccc12,4.18,acidic
O=C(O)c1coc2ccccc2c1=O,8.85,acidic
O=C(O)c1csc(Br)c1,3.7,acidic
O=C(O)c1csc(Br)n1,3.28,acidic
O=C(O)c1csc(Cl)c1,3.8,acidic
O=C(O)c1csc(Cl)n1,3.3,acidic
O=C(O)c1csc2ccccc12,4.24,acidic
O=C(O)c1cscn1,3.27,acidic
O=C(O)c1cssc1=S,2.8,acidic
O=C(O)c1nccc2ccccc12,4.97,acidic
O=C(O)c1nccs1,2.57,acidic
O=C(O)c1nsc2ccccc12,2.76,acidic
O=C(OCc1ccccc1)c1ccc(O)cc1,8.31,acidic
O=C(OCc1ccccc1)c1cccnc1,3.94,basic
O=C(O[C@@H]1C[C@@H]2N[C@H](C1)[C@@H]1O[C@H]21)C(CO)c1ccccc1,7.09,basic
O=C(O[C@H]1C[C@@H]2CC[C@H](C1)N2)C(CO)c1ccccc1,10.28,basic
O=C(O[C@H]1OC(C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1,2.85,acidic
O=C(Oc1ccc(Cl)cc1)C1c2ccccc2-c2ccccc21,10.32,acidic
O=C(Oc1cccc(Cl)c1)C1c2ccccc2-c2ccccc21,10.24,acidic
O=C(S)c1ccccc1,2.44,acidic
O=C(c1cc2cc(OC3CCN(C4CC4)CC3)ccc2[nH]1)N1CCOCC1,7.7,basic
O=C(c1cc2cc(OC3CCN(C4CC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,7.5,basic
O=C(c1cc2cc(OC3CCN(C4CCC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,9.1,basic
O=C(c1cc2cc(OC3CCN(C4COC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,6.4,basic
O=C(c1cc2cc(OCCCN3CCCCC3)ccc2[nH]1)N1CCOCC1,10,basic
O=C(c1ccc(C(F)(F)F)cc1)N1CCC(=Cc2ccc(C3=NCCO3)cc2)CC1,4.7,basic
O=C(c1ccc(Cl)cc1)c1cc[nH]n1,11.87,acidic
O=C(c1ccc(Cl)cc1)c1ccc(OC2CN3CCC2CC3)cc1,9.1,basic
O=C(c1ccc(Cl)cc1)c1ccc2n1CCC2C(=O)O,3.4,acidic
O=C(c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nonc12)N1CCCCC1,6.18,acidic
O=C(c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12)N1CCCCC1,5.47,acidic
O=C(c1ccc(F)cc1)c1ccc2n1CCC2C(=O)O,3.51,acidic
O=C(c1ccc2c(c1)cc(C(=O)N1CCOCC1)n2CC(F)(F)F)N1CCN(C2CCC2)CC1,6.8,basic
O=C(c1ccc2cc(OCCCN3CCCCC3)ccc2c1)N1CCC(CO)CC1,9.6,basic
O=C(c1ccc2cc(OCCCN3CCCCC3)ccc2n1)N1CCC1,9.4,basic
O=C(c1ccc2ccccc2c1)c1ccc2n1CCC2C(=O)O,3.44,acidic
O=C(c1ccc2n1CCC2C(=O)O)C1CCC1,3.54,acidic
O=C(c1cccc(Cl)c1)c1ccc2n1CCC2C(=O)O,3.44,acidic
O=C(c1cccc(F)c1)c1ccc2n1CCC2C(=O)O,3.46,acidic
O=C(c1ccccc1)N(O)c1ccccc1,7.87,acidic
O=C(c1ccccc1)N1CCNCC1,7.79,basic
O=C(c1ccccc1)c1cc[nH]n1,11.97,acidic
O=C(c1ccccc1)c1ccc(O)cc1,8.01,acidic
O=C(c1ccccc1)c1ccc(O)[n+](O)c1,5.13,acidic
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,3.496667,acidic
O=C(c1ccccc1)c1cccc(O)c1,9,acidic
O=C(c1ccccc1)c1ccccc1O,9.3,acidic
O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,9.5,basic
O=C(c1ccccc1Cl)c1ccc2n1CCC2C(=O)O,4.33,acidic
O=C(c1cccs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,3.6,basic
O=C(c1cccs1)N1CCN(CCOc2ccc(Cl)cc2)CC1,6.35,basic
O=C(c1cccs1)N1CCN(CCOc2ccc(Cl)cc2Cl)CC1,5.23,basic
O=C(c1cnccn1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,3.4,basic
O=C(c1cncs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,3.6,basic
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCCO4)C3)cc2)C1,8.4,basic
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCOC4)C3)cc2)C1,8.6,basic
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(COC4)C3)cc2)C1,8,basic
O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCC(O)C3)cc2)CC1,8.9,basic
O=C1/C(=C/c2ccccc2)CN(C(=O)c2ccc(OCCN3CCOCC3)cc2)C/C1=C\c1ccccc1,8.5,basic
O=C1C(=NC2CCCC2)C(NS(=O)(=O)c2ccccc2)C(=O)c2ccccc21,10.1,acidic
O=C1C(=NCc2ccccc2)C(NS(=O)(=O)c2ccccc2)C(=O)c2ccccc21,10.4,acidic
O=C1C(=NO)CCC1=NO,7.95,acidic
O=C1C(=NS(=O)(=O)c2ccccc2)C(c2ccc(Cl)cc2)C(=O)c2ccccc21,5,acidic
O=C1C(=NS(=O)(=O)c2ccccc2)C(c2cccc(Cl)c2)C(=O)c2ccccc21,4.5,acidic
O=C1C(=NS(=O)(=O)c2ccccc2)C(c2ccccc2Cl)C(=O)c2ccccc21,4.9,acidic
O=C1C(=NS(=O)(=O)c2ccccc2)C(c2ccco2)C(=O)c2ccccc21,5.1,acidic
O=C1C(=NS(=O)(=O)c2ccccc2)C(c2ccoc2)C(=O)c2ccccc21,5,acidic
O=C1C(=O)C(C=Cc2ccccc2)C(=O)c2ccccc21,4.44,acidic
O=C1C(=O)C(Cc2ccccc2)C(=O)c2ccccc21,4.9,acidic
O=C1C(=O)C(c2ccccc2)C(=O)c2ccccc21,4.35,acidic
O=C1C2C[C@@H](CN3CCCC[C@@H]23)[C@H]2CCCCN12,7.7,basic
O=C1C2C[C@H](CN3CCCC[C@@H]23)C2=CCCCN12,7.7,basic
O=C1C=CC(=O)c2c(O)cccc21,8.7,acidic
O=C1C=CN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,9.25,basic
O=C1CC(=O)C(=O)C1,3,basic
O=C1CC(=O)CC2(CCCCC2)C1,5.2,acidic
O=C1CC(=O)c2ccccc2C1=O,3.19,acidic
O=C1CC(C2CCCCC2)NC(=O)C1C(=O)Nc1ccc(C2CCCCC2)cc1,6.5,acidic
O=C1CC(Cc2ccccc2)NC(=O)C1C(=O)NC1CCCCC1,6.5,acidic
O=C1CC(Cc2ccccc2)NC(=O)C1C(=O)Nc1ccc(C(F)(F)F)nc1,6.5,acidic
O=C1CC(Cc2ccccc2)NC(=O)C1C(=O)Nc1ccc(C2CCCCC2)cc1,6.5,acidic
O=C1CC(Cc2ccccc2)NC(=O)C1C(=O)Nc1ccc(Nc2ccccc2)cc1,6.5,acidic
O=C1CC(Cc2ccccc2)NC(=O)C1C(=O)Nc1ccc(Oc2ccccc2)cc1,6.5,acidic
O=C1CC(Cc2ccccc2)NC(=O)C1C(=O)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,6.5,acidic
O=C1CC(c2ccccc2)NC(=O)C1C(=O)Nc1ccc(C2CCCCC2)cc1,6.5,acidic
O=C1CC(c2ccccc2)NC(=O)C1Nc1ccccc1Cl,6,acidic
O=C1CC(c2ccccc2)NC(=O)C1Sc1ccccc1Cl,4.1,acidic
O=C1CC(c2ccccc2)NC(=O)N1,11.22,acidic
O=C1CC2OCC=C3C4CC5N(CCC56c5ccccc5N1C6C24)[C@H]3S(=O)(=O)O,3.2,basic
O=C1CCC(=O)C1,4.5,acidic
O=C1CCC(C2CCCCC2)C(=O)C1,5.5,acidic
O=C1CCCC(=O)C1,5.26,acidic
O=C1CCCC(=O)N1,11.43,acidic
O=C1CCCC(=O)N1O,7.6,acidic
O=C1CCCC2CCCC(=O)C12,11.13,acidic
O=C1CCCN(Cc2ccc3c(c2)OCO3)C1,7.6,basic
O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCCN1C3,9.4,basic
O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@H]1CCCCN1C3,9.2,basic
O=C1CCCc2nc3c(ccn4ccnc34)cc21,2,basic
O=C1CCN(Cc2ccc3c(c2)OCO3)C1,6.1,basic
O=C1CCN(Cc2ccc3c(c2)OCO3)CC1,7.5,basic
O=C1CCON1,6.7,acidic
O=C1CC[C@H]2N1CC[C@H]1c3ccccc3CCN12,4.89,basic
O=C1CCc2ccccc2N1CCCN1CCC(c2ccc3[nH]ccc3c2)CC1,9,basic
O=C1CCc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,7.6,basic
O=C1CN2CCC1CC2,7.27,basic
O=C1CS(=O)(=O)c2ccccc21,7.65,acidic
O=C1CSCC(=O)C1,4.34,acidic
O=C1C[C@@H](c2ccccc2)NC(=O)C1C(=O)Nc1ccc(C2CCCCC2)cc1,6.5,acidic
O=C1C[C@H](c2ccccc2)NC(=O)C1C(=O)Nc1ccc(C2CCCCC2)cc1,6.5,acidic
O=C1C[C@H]2OCC(S(=O)(=O)O)=C3CN4CC[C@@]56c7ccccc7N1[C@@H]5[C@@H]2[C@@H]3C[C@@H]46,7.54,basic
O=C1C[C@H]2OCC=C3CN4CC[C@@]56c7ccccc7N1[C@@H]5[C@@H]2[C@@H]3C[C@@H]46,8.18,basic
O=C1Cc2c1ccc(O)c2Br,5.75,acidic
O=C1Cc2cc(O)ccc21,7.24,acidic
O=C1N=C(Cc2ccccc2)C(=O)N1,8.6,acidic
O=C1N=c2cc(Br)ccc2=C1c1[nH]c2ccccc2c1NOCCN1CCCC1,9.18,basic
O=C1N=c2cc(Br)ccc2=C1c1[nH]c2ccccc2c1NOCCN1CCN(CCO)CC1,7.65,basic
O=C1N=c2cc(Br)ccc2=C1c1[nH]c2ccccc2c1NOCCN1CCN(CCOCCO)CC1,7.58,basic
O=C1NC(=O)/C(=C/c2ccccc2)S1,6.14,acidic
O=C1NC(=O)/C(=C\c2ccc(-c3ccc(Cl)c(Cl)c3)o2)S1,7.9,acidic
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,8.1,acidic
O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,8.3,acidic
O=C1NC(=O)[C@@]2(CCOc3ccc(Cl)cc32)O1,5.6,acidic
O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1,8.183333,acidic
O=C1NC(=O)c2cc(Cl)ccc21,9.48,acidic
O=C1NC(=O)c2ccccc21,9.91,acidic
O=C1NC(=S)NC12CCCCC2,8.79,acidic
O=C1NCC(c2ccc(F)cc2)C12CCN(C1(c3ccc(F)cc3)CCCCC1)CC2,8.75,basic
O=C1NCC(c2ccc(F)cc2)C12CCN(C1CCCCC1(O)c1ccccc1)CC2,6.89,basic
O=C1NCC(c2ccccc2)C12CCN(C1(c3ccccc3)CCCOC1)CC2,7.1,basic
O=C1NCC(c2ccccc2)C12CCN(C1(c3ccccc3)CCOCC1)CC2,7.71,basic
O=C1NCC(c2ccccc2)C12CCN(C1CCCCC1(O)c1ccc(F)cc1)CC2,8.54,basic
O=C1NC[C@@H](c2ccccc2)C12CCN(C1CCCCC1c1ccccc1)CC2,8.85,basic
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)NC1=O,11.5,acidic
O=C1Nc2ccccc2C1=O,11.9,acidic
O=C1OC2C3CC4C2C4(C(=O)O)C13Br,3.5,acidic
O=C1c2ccccc2C(=O)N1O,6.13,acidic
O=C1c2ccccc2CN1C1CC2CCC(C1)N2Cc1ccccc1,8.71,basic
O=CC1CCC1C(=O)O,4.16,acidic
O=CC1CCCC1=O,5.83,acidic
O=CC1CCCC1C(=O)O,4.54,acidic
O=CC1CCCCC1=O,6.35,acidic
O=CC1c2ccccc2-c2ccccc21,6.8,acidic
O=CCC=O,4.57,acidic
O=CCCCC(=O)O,5.02,acidic
O=CN(O)c1ccccc1,7.92,acidic
O=CN1CCNCC1,7.98,basic
O=CO,3.69,acidic
O=COO,7.1,acidic
O=Cc1c(O)cccc1Cl,8.26,acidic
O=Cc1c2ccccc2c(O)c2ccccc12,6,acidic
O=Cc1cc(Br)ccc1O,7.4,acidic
O=Cc1cc(Cl)ccc1O,7.4,acidic
O=Cc1ccc(O)c2ncccc12,5.715,acidic
O=Cc1ccc(O)cc1,7.565,acidic
O=Cc1ccc(O)cc1Cl,6.6,acidic
O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NC(=O)Cc2ccccc2)c1,11.4,acidic
O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NC(=O)c2ccccc2)c1,10.9,acidic
O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NS(=O)(=O)c2ccccc2)c1,5,acidic
O=Cc1cccc(Cl)c1O,6.61,acidic
O=Cc1cccc(O)c1,8.86,acidic
O=Cc1ccccc1C(=O)O,4.56,acidic
O=Cc1ccccc1O,8.33,acidic
O=Cc1cccnc1,3.73,basic
O=Cc1cccnc1C(=O)O,3.7,acidic
O=Cc1ccnc2ccccc12,4.25,basic
O=Cc1ccncc1,4.63,basic
O=Cc1ncccc1O,6.95,acidic
O=Cc1ncnc2[nH]cnc12,8.8,acidic
O=NC(=NO)c1ccccc1,4.9,acidic
O=NC(Cc1ccccc1)=NO,5.3,acidic
O=Nc1c(O)ccc2ccccc12,7.77,acidic
O=Nc1c(O)ccc2ncsc12,5.43,acidic
O=Nc1ccc(NO)c2cccnc12,3.7,basic
O=Nc1ccc2ccccc2c1O,7.52,acidic
O=S(=O)(Cc1ccccc1)c1c[nH]nn1,5.15,acidic
O=S(=O)(Cc1ccccc1)c1ccccc1O,7.12,acidic
O=S(=O)(Cc1ccccc1)c1nc[nH]n1,6.23,acidic
O=S(=O)(Cc1ccccc1)c1ncc[nH]1,8.67,acidic
O=S(=O)(N=c1[nH]ccs1)c1ccccc1,5.73,acidic
O=S(=O)(N=c1cccc[nH]1)c1ccccc1,8.2,acidic
O=S(=O)(N=c1nccc[nH]1)c1ccccc1,5.91,acidic
O=S(=O)(NBr)c1ccccc1,4.95,acidic
O=S(=O)(NCc1ccccc1)c1ccc(Br)cc1,10.71,acidic
O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccc(Cl)s1,5.3,acidic
O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1,5.9,acidic
O=S(=O)(Nc1ccc(Br)cc1)c1ccccc1,7.78,acidic
O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F,5.1,acidic
O=S(=O)(Nc1ccc(Cl)cc1)C(F)(F)F,3.9,acidic
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Br)cc1,8.24,acidic
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,8.3,acidic
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(F)cc1,8.61,acidic
O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,8.33,acidic
O=S(=O)(Nc1ccc(F)cc1)c1ccc(Br)cc1,8.38,acidic
O=S(=O)(Nc1ccc(F)cc1)c1ccc(Cl)cc1,8.41,acidic
O=S(=O)(Nc1ccc(F)cc1)c1ccc(F)cc1,8.73,acidic
O=S(=O)(Nc1ccc(F)cc1)c1ccccc1,8.85,acidic
O=S(=O)(Nc1cccc(C(F)(F)F)c1)C(F)(F)F,3.5,acidic
O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1ccccc1,7.63,acidic
O=S(=O)(Nc1cccc(F)c1)c1ccccc1,7.54,acidic
O=S(=O)(Nc1ccccc1)C(F)(F)F,4.85,acidic
O=S(=O)(Nc1ccccc1)c1ccc(Br)cc1,8.5,acidic
O=S(=O)(Nc1ccccc1)c1ccc(Cl)cc1,8.225,acidic
O=S(=O)(Nc1ccccc1)c1ccc(F)cc1,8.9,acidic
O=S(=O)(Nc1ccccc1)c1cccc(Br)c1,8.25,acidic
O=S(=O)(Nc1ccccc1)c1ccccc1,8.66,acidic
O=S(=O)(Nc1cncc(Br)c1)c1ccccc1C(F)(F)F,5.3,acidic
O=S(=O)(O)CC(O)CN1CCOCC1,6.91,basic
O=S(=O)(O)CCCN1CCOCC1,7.17,basic
O=S(=O)(O)CCN1CCOCC1,6.16,basic
O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,6.3,basic
O=S(=O)(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,7.2,basic
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCCOC1)NCC3,7.5,basic
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOC1)NCC3,7.5,basic
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOCC1)NCC3,7.4,basic
O=S(=O)(c1ccccc1)C1CCN(CCc2ccc(F)cc2F)CC1,7.3,basic
O=S(Cc1ccccc1)c1c[nH]nn1,6.09,acidic
O=S(Cc1ccccc1)c1nc[nH]n1,7.38,acidic
O=S(O)CCCCc1ccccc1,2.23,acidic
O=S(O)CCCc1ccccc1,2.05,acidic
O=S(O)CCc1ccccc1,2.1,acidic
O=S1(=O)N=CNc2[nH]cnc21,8.295,acidic
O=S1(=O)NCN(CC(F)(F)F)c2ccc(Cl)cc21,9.01,acidic
O=S1(=O)NCN(CCF)c2ccc(Cl)cc21,9.35,acidic
O=S1(=O)Nc2cccc3cccc1c23,6.2,acidic
O=S1N=C(CCc2ccccc2)NO1,5.23,acidic
O=[PH](=O)(O)CCc1ccccc1,2.34,acidic
O=c1[nH][nH]c(-c2ccccc2)c1Cc1ccccc1,7.7,acidic
O=c1[nH]c(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F,5.75,acidic
O=c1[nH]c(=O)c2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)c2[nH]1,5.72,acidic
O=c1[nH]c(=O)n(-c2ccccc2)[nH]1,4.9,acidic
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)C(O)[C@H](F)C2O)cc1F,7.5,acidic
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1Br,8,acidic
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1I,8,acidic
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,7.7,acidic
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,8.2,acidic
O=c1[nH]c(C(F)(F)F)nc2[nH]cnc12,5.1,acidic
O=c1[nH]c(CCc2ccccc2)no1,5.73,acidic
O=c1[nH]c(CCc2ccccc2)ns1,6.5,acidic
O=c1[nH]c(Cl)c(C2=CCCC2)c(=O)[nH]1,5.8,acidic
O=c1[nH]c(O)c(Cc2ccccc2)s1,6.19,acidic
O=c1[nH]c(O)cn2c1cc1ccccc12,9.3,acidic
O=c1[nH]c(O)cs1,6.68,acidic
O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(Cl)ccc1O,9.6,acidic
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1ccccc1,5.4,acidic
O=c1[nH]c2ccc(F)c(Cl)c2cc1O,7.33,acidic
O=c1[nH]c2cccc(Cl)c2cc1O,7.6,acidic
O=c1[nH]c2ccccc2[nH]c1=O,9.67,acidic
